id,1,1,2,3
0,1.038501604,0.89986527,0.835052554,-0.971527592
1,0.320454748,-0.647458827,0.149078899,0.352592531
2,0.055480351,2.234771303,0.271671754,-2.108738997
3,-0.007260268,-0.524299018,-0.126550472,0.670826562
4,-1.23738993,-1.377016921,-1.049932272,1.342078598
5,0.477840596,0.032660435,0.336723275,-0.171674797
6,-0.486922577,-1.128336325,-0.459849545,1.113013287
7,0.313019709,0.677323489,0.12308204,-0.617957961
8,0.919789532,-0.539664526,0.956577246,0.821388511
9,0.574238027,-1.024338836,0.471621899,1.006623227
10,-0.745211392,1.117400699,-0.955933388,-1.128785954
11,-0.472248522,1.819872417,-0.660451639,-1.782976831
12,0.42600126,1.501646243,0.275334959,-1.466055701
13,1.529168855,1.964451716,1.485044883,-1.950166311
14,0.45428965,-0.643795446,0.417082965,0.623628224
15,2.225789462,-0.015177204,2.123941528,0.125185163
16,0.325455438,-0.679482432,0.589621457,0.849903624
17,-0.620077867,-0.260013404,-0.631946665,0.314077281
18,-0.968354943,-0.57631263,-0.852067389,0.608771802
19,-0.497866817,-0.826118323,-0.474270682,0.877328382
20,0.138424166,2.346433219,0.246833089,-2.328776773
21,-0.612431842,0.867661232,-0.426945755,-1.218641904
22,-3.201179384,-0.295933351,-3.000997411,0.163514005
23,-0.703763564,-0.895308365,-0.399713742,0.728313261
24,1.601584044,-0.255763255,1.724663782,0.133922373
25,0.191843139,-0.728642693,0.266744496,0.769093822
26,0.125723027,0.471643606,0.053597114,-0.459897841
27,0.221168047,0.606078531,0.386690575,-0.897673402
28,-0.231374821,-2.708068936,-0.003476337,2.633477305
29,0.536864766,-0.276776419,0.394511698,0.031889531
30,0.298613075,-0.724242587,0.437723606,0.939242752
31,-2.643653146,0.766124561,-2.419285101,-0.528786346
32,-0.176001581,0.372427399,-0.163725558,-0.225970028
33,0.716616192,0.877454761,0.841492856,-1.054966415
34,0.662703506,-0.390034069,0.62685783,0.485927109
35,-0.838684384,1.99620804,-0.867199091,-1.781952228
36,1.157035652,-1.089734331,1.183049326,1.101342716
37,-0.642415459,-0.713047754,-0.550110168,0.548680333
38,-1.147210426,0.760747218,-1.353264224,-0.314978748
39,-0.302188965,0.528140897,-0.229806305,-0.490661162
40,-0.718939925,-1.547599873,-0.788446729,1.359069849
41,0.680975895,0.425672475,0.720998244,-0.09599783
42,1.15119002,-1.431539391,1.176045119,1.329321861
43,0.431643624,-0.501552374,0.176496155,0.393927171
44,2.020424516,-1.917085154,2.144729074,1.896551793
45,1.303657853,0.209178299,1.317188646,0.07335712
46,-0.539950239,-1.813770975,-0.306468659,1.71309328
47,0.484721198,-0.027069503,0.570706595,0.1206444
48,-0.719030066,-1.343819837,-0.507776475,1.41854786
49,1.291042572,-0.077752604,1.237434973,0.029876368
50,-0.755059119,0.259703916,-0.736456666,-0.114642955
51,-1.264709569,1.411584625,-1.092880822,-1.344965994
52,-1.057421607,0.125805471,-0.945732113,-0.20500904
53,-0.939578428,0.549224711,-1.079841339,-0.68284071
54,-0.883029777,1.761307262,-0.932519757,-1.720131946
55,1.718838071,0.63933419,1.608283461,-0.698212223
56,-0.569428424,-1.701096627,-0.474366811,1.899953805
57,-1.041933634,0.861536894,-1.012003705,-0.956613542
58,1.104522456,1.12324255,1.051676286,-1.11911997
59,-0.864629178,1.06504571,-0.721525995,-0.936417549
60,-0.692167063,0.901018608,-0.679381465,-0.794561449
61,-1.340832447,0.646785513,-1.118941301,-0.45440708
62,-0.274680405,1.704478532,-0.338543997,-1.684533798
63,0.816489578,-1.569341179,0.621089235,1.531615914
64,-0.697760702,-0.542576129,-0.628290281,0.514757757
65,-0.741185421,0.233850553,-0.438408914,-0.286173739
66,0.655386886,0.82221245,0.784952155,-0.816004153
67,1.610565704,-0.540344763,1.518936028,0.577960855
68,0.258168464,0.232890331,0.193782637,-0.150113322
69,-1.251311225,0.626251953,-1.420280452,-0.598232124
70,-0.344568319,0.293399403,-0.143634279,-0.298802098
71,0.0233746,-0.474568619,-0.064652966,0.484880611
72,-0.084579715,0.035287106,-0.311539939,0.1070126
73,1.320920293,0.49504828,1.320845437,-0.513268279
74,0.791964917,0.742243388,0.857600995,-0.733365111
75,1.295508434,-1.252444481,1.335672465,1.182185101
76,1.638730182,0.159392314,1.392088,0.025930937
77,1.406120356,-1.552438965,1.385161818,1.49734623
78,0.822974148,0.183827078,0.677797195,-0.300189963
79,-0.089112085,1.333298545,-0.070996714,-1.414571554
80,-0.442477991,1.345824318,-0.58006799,-1.267160633
81,0.098849264,0.146881275,0.147970344,-0.057113784
82,-0.292950205,0.098416725,-0.412763338,0.09862955
83,0.003703104,0.602723703,0.076652952,-0.709014382
84,0.597377957,1.809756756,0.551171775,-1.903833224
85,0.215504986,-0.506854981,-0.00544737,0.745399809
86,-0.673725245,-2.671107419,-0.670758348,2.391514142
87,0.789502716,-3.229524123,0.856844239,3.136436621
88,-0.254015859,-1.278346354,-0.203480148,1.245300745
89,0.061850083,0.348112096,0.136814871,-0.334752471
90,1.182381971,-0.746822032,1.068727159,0.625713186
91,1.559495671,0.389457613,1.599431332,-0.293433859
92,0.11938349,0.129329107,0.082009262,-0.36388685
93,0.706928402,-0.671675407,0.692462095,0.547397344
94,-0.508832255,0.757195131,-0.528021166,-0.749960241
95,1.352929552,-0.205192118,1.71659694,0.356704141
96,0.650824803,-0.196823039,0.433793973,0.185086187
97,-0.785120946,-0.152254631,-0.794214138,0.232637462
98,-1.053371971,0.302508272,-1.211409827,-0.239258613
99,-0.450934905,1.885926908,-0.410010911,-1.838758438
100,-1.023542088,-0.173248528,-0.756758349,0.216783873
101,0.755365676,-1.257838781,0.886737918,1.362733957
102,-1.114293644,-0.701359649,-0.701946472,0.863315547
103,-0.63259614,0.147950067,-0.635911472,0.061764936
104,-0.120876376,-0.175266006,0.01794838,0.461948044
105,0.372613176,2.861767091,0.153902861,-2.919732668
106,-0.61684479,-0.261689864,-0.568659148,0.061215996
107,-0.470764742,1.234100652,-0.257435426,-1.211139036
108,-1.310834279,-0.603615714,-1.377343659,0.573342886
109,-1.091275542,0.370669165,-0.97844492,-0.372152525
110,1.55291895,0.056884189,1.876786029,-0.137405795
111,-1.282061342,0.269352089,-1.243315641,0.059507445
112,-1.31050493,0.092383286,-1.390213264,-0.071401092
113,-1.04956733,-0.603168729,-1.137082072,0.670812614
114,1.720971686,1.04932339,1.472643243,-0.926905864
115,-0.025816263,1.30651325,-0.060960362,-1.449046024
116,-0.368978911,1.075829918,-0.318413872,-1.191293748
117,-1.215408106,0.708292241,-1.347213251,-0.713439181
118,0.489291817,0.482683372,0.624906561,-0.647075512
119,-0.679570315,0.775263052,-0.558258702,-0.39752621
120,0.186717933,-0.250050283,0.160878097,0.42435948
121,0.511292929,0.14246725,0.348017105,-0.019024489
122,0.166421107,1.3039182,0.042708909,-1.346653214
123,-1.87966399,0.666599682,-1.703040096,-0.680639769
124,0.406830911,2.333346413,0.345425371,-2.115946441
125,-0.509128793,-0.884394372,-0.294531176,0.623473053
126,0.717812974,0.51160582,0.834862344,-0.568219999
127,0.781718317,0.366299222,0.774056679,-0.162175974
128,0.459200295,-2.678696826,0.304291888,2.607682558
129,1.382503762,-0.071916547,1.362268114,0.008184037
130,0.841182355,1.222183609,0.90025996,-1.462933676
131,0.861694199,-0.24456684,0.818243324,0.140467826
132,1.042152886,-0.118619419,1.151524801,0.132897062
133,1.21270593,0.481523489,1.124801574,-0.324688457
134,0.632897853,-0.636220375,0.551018762,0.53418652
135,0.854420391,0.03714213,0.774423883,0.08869418
136,1.537366741,1.005767624,1.482188498,-0.918390327
137,0.161226934,-2.247962445,-0.13666623,2.165968032
138,-0.500019942,-0.26693304,-0.32384751,0.273351898
139,-2.76280961,0.419813709,-2.787807901,-0.338791257
140,0.332094326,0.009133687,0.411552903,0.076388317
141,1.234961168,1.352373049,1.253281257,-1.179587841
142,-1.072311094,-1.450015817,-1.119554885,1.402369542
143,-0.834110559,0.071821731,-0.736626087,-0.024453327
144,-0.660756934,0.845438265,-0.591523872,-0.933605041
145,-0.362594942,-1.198742566,-0.247318526,1.315684307
146,-0.4780142,0.562754708,-0.47056973,-0.640332941
147,-0.340506353,0.019223522,-0.688288264,-0.246131199
148,0.003268351,1.053817696,-0.060860643,-0.905729427
149,1.241188978,0.184793857,1.258169639,-0.048732549
150,1.019655511,-0.868645129,0.959311385,0.881004358
151,0.098672634,-1.479018568,0.232004078,1.385985187
152,0.544943919,-1.089260839,0.579400148,1.104420063
153,0.740501679,-0.366517245,0.670624921,0.350248264
154,1.572996623,-0.767071135,1.601109033,0.636265111
